locus_tag,gene,COG Class,COG category,prophage gene,strand,frame,start,stop,regulation,product,BKE#,RF_ErmR_LB37oC,nRF_ErmR_LB16oC,nRF_ErmR_glucose complete,nRF_ErmR_glucose+NH4+,nRF_ErmR_LB52oC,nRF_ErmR_LB22oC,nRF_ErmR_MC,nRF_ErmR_competence medium,nRF_ErmR_glucose+glutamine,nRF_ErmR_glucose+glutamate,nRF_ErmR_glucose+ornithine,nRF_ErmR_glucose+adenine,nRF_ErmR_glucose+malate+NH4+,nRF_ErmR_malate+NH4+,nRF_ErmR_pyruvate+NH4+,nRF_ErmR_fructose+NH4+,nRF_ErmR_glycerol+NH4+,nRF_ErmR_gluconate+NH4+,nRF_ErmR_succinate+glutamate,nRF_ErmR_glucose+nitrate,BKK#,RF_KanR_LB37oC,nRF_KanR_LB16oC,nRF_KanR_glucose complete,nRF_KanR_glucose+NH4+,nRF_KanR_LB52oC,nRF_KanR_LB22oC,nRF_KanR_glucose+glutamine,nRF_KanR_glucose+glutamate,nRF_KanR_glucose+ornithine,nRF_KanR_glucose+adenine,nRF_KanR_glucose+malate+NH4+,nRF_KanR_malate+NH4+,nRF_KanR_pyruvate+NH4+,nRF_KanR_fructose+NH4+,nRF_KanR_glycerol+NH4+,nRF_KanR_gluconate+NH4+,nRF_KanR_succinate+glutamate,nRF_KanR_glucose+nitrate
BSU22110,kdgK,G,carbohydrate transport and metabolism, ,leading,-1,2323601,2324575,CcpA_repress.KdgR_repress.,2-keto-3-deoxygluconate kinase,BKE22110,0.996171472,0.969189749,1.099368921,1.0155219,0.973355113,1.532414517,1.085470031,1.095968435,0.960147492,0.958643799,0.95731843,1.100210316,1.041068112,1.040535639,0.98715097,0.912058116,0.935499111,1.056230161,0.891609793,0.990445817,BKK22110,1.143272002,0.870895933,1.104033193,0.886264366,1.123591187,0.897584476,0.889865952,0.918912381,1.019358539,0.871626136,0.843221408,0.831873931,1.023444972,1.044549066,0.675861216,0.88761758,0.942397841,0.910053449
BSU22120,kdgR,K,transcription, ,leading,-1,2324613,2325632,CcpA_repress.KdgR_repress.,Kdg operon transcriptional regulator (LacI family),BKE22120,1.015337017,0.770301772,1.01361838,1.030914202,1.001054621,0.871173949,0.907770467,0.966884734,1.124871158,0.96330023,1.024740456,1.124574669,1.036019696,1.123454303,1.015939055,1.053395156,0.956334264,1.135039048,0.96143119,1.313799992,BKK22120,1.069199208,1.109968809,1.184637199,0.996962408,0.995634058,1.16915064,0.993358186,1.082996944,0.919262666,1.046629125,1.079494962,1.002704962,0.958737427,0.982863759,1.106723219,0.943670543,0.918729258,0.989792639
BSU22130,kduI,G,carbohydrate transport and metabolism, ,lagging,1,2325854,2326681,CcpA_repress.KdgR_repress.,"4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase, 5-keto-4-deoxyuronate isomerase",BKE22130,0.924341744,0.811878205,1.058706244,1.03778362,1.221608457,1.34797167,1.083704812,1.177611997,1.169567697,1.248045633,1.154816241,1.257322537,0.952874238,1.066024802,1.102364235,1.074018696,0.310742784,1.197278476,1.086872461,1.383000533,BKK22130,1.146603401,0.999045922,1.1568223,0.812343876,0.858732852,1.067576305,0.890607109,0.816118942,0.871349092,0.809284955,0.701814816,0.79344436,0.869161991,0.849899106,0.880647148,0.846895004,0.844697441,0.734055299
BSU22140,kduD,IQ,"lipid transport and metabolism secondary metabolites biosynthesis, transport and catabolism ", ,lagging,1,2326683,2327447,CcpA_repress.KdgR_repress.,2-keto-3-deoxygluconate oxidoreductase,BKE22140,1.027747392,1.029319309,1.002556529,1.022057324,1.11568749,1.223550005,1.079936942,1.145358002,1.148784139,1.072820679,1.112584574,1.140798563,1.079894198,1.072978138,1.165382524,0.989759871,0.397358308,1.139318926,1.00360973,1.13373874,BKK22140,1.132560645,1.01608546,1.107248799,0.897263677,0.950202982,0.994216567,1.017650974,0.872648321,0.886640622,0.932898951,0.802299013,0.820207582,0.969547493,1.014602839,0.698951075,0.930479946,0.956344422,0.962464427
BSU22150,ypvA,L,"replication, recombination and repair", ,leading,-1,2327488,2329413,..,putative ATP-dependent helicase,BKE22150,0.992994417,0.956714311,1.025020245,0.99083219,1.076447624,1.188209838,1.163230075,1.015915412,1.177800514,0.74987188,1.049766402,1.065639466,0.91909803,0.906422641,1.001826204,0.883744134,0.333148492,0.826413403,1.057606918,1.3254611,BKK22150,0.265030411,0.513466706,0,0,1.026604313,0,0,0,0,0.707401983,0.697702176,0,0,1.542652571,0.837505454,1.202915481,0,0.389540028
BSU22160,yptA,,, ,leading,-1,2329515,2329706,..,hypothetical protein,BKE22160,1.004884842,1.077551572,1.101672471,1.089084814,1.066298429,1.078010108,1.175582822,1.19933509,1.245866913,0.938200816,1.20190352,1.068351208,1.124975401,1.132011243,1.159125134,1.039063305,0.310789996,0.97410364,1.191948062,1.129031714,BKK22160,1.119539446,1.013945746,1.113934986,1.312311369,1.051162817,0.846730943,1.105219125,0.945769634,1.080319591,0.862624814,1.097580126,1.104222795,0.920517177,1.008366009,0.848751399,0.934448546,0.85633535,0.950503447
BSU22169,ypzG,,, ,lagging,1,2329870,2330022,..,conserved hypothetical protein,BKE22169,1.034521375,1.083041823,1.150337794,0.967270229,1.084007553,0.970146776,1.114957463,1.153638538,1.071612181,0.833569928,0.958242714,0.974597363,1.101437527,1.046537213,1.043353326,0.967605891,1.075018597,0.912526401,1.050139862,0.967588433,BKK22169,1.055904815,1.069556956,1.100773786,0.996104844,1.099313553,1.009071659,1.00926438,0.912293747,0.961171773,0.869282586,0.949969764,0.98524627,1.000689389,0.977959727,0.884298569,1.010657112,0.992028207,0.880488067
BSU22170,ypsC,L,"replication, recombination and repair", ,leading,-1,2330075,2331232,..,m(7)G2069 methylase of 23S rRNA,BKE22170,1.083378829,0.752655599,1.17997694,1.109792289,1.046146814,0.884827603,1.087417229,1.245172291,1.076063791,0.934010264,0.937143533,0.946680875,1.154413329,1.048563721,0.954996793,1.012242376,1.035593552,1.004524889,0.953362084,1.066509009,BKK22170,1.177857629,0.869008185,1.08634248,0.824414377,1.161025618,0.850479242,0.901175834,0.916368593,0.91211606,0.760557947,0.767122703,0.792846958,0.761532933,0.776649773,0.687816674,0.818627256,0.827899507,0.734894424
BSU22180,gpsB,D,"cell cycle control, cell division, chromosome partitioning", ,leading,-1,2331779,2332075,..,cell division protein,BKE22180,0.988621657,0.786215433,0.95080218,0.991342034,0.94664303,1.068070682,0.936848969,1.079224045,0.830726434,0.856518106,0.897917628,0.781151545,0.796102127,0.92964889,0.84808549,1.129627493,0.509198304,1.087707858,0.740108842,0.886960724,BKK22180,0.973948267,0.551980923,0.955453032,0.919570546,0.994959954,0.721537955,1.013854877,0.961520662,1.248364232,0.794539878,0.773303326,0.814253588,0.912839716,1.168446823,0.894683241,0.733802052,0.899070075,0.789109914
BSU22190,ypsA,S,function unknown, ,leading,-1,2332153,2332695,..,conserved hypothetical protein,BKE22190,1.030823494,0.914955574,0.952972481,0.938452281,0.926978263,1.139770033,0.919458817,0.969458264,0.939076621,0.909577459,0.931547624,1.051644615,0.96686736,1.046362785,0.884064524,0.992931295,0.522676856,1.089973417,0.885199286,1.014629047,BKK22190,1.080647391,0.916171129,1.069192218,0.886012677,1.129204307,1.061010077,0.921138632,0.976948403,0.976773566,0.965156354,0.956232871,0.94198446,1.022354811,1.090509141,1.004901204,1.010046362,1.109600763,1.050615997
BSU22200,cotD,,, ,leading,-1,2332784,2333011,GerE_act.SigK.SpoIIID_repress.,spore coat protein (inner),BKE22200,1.084745317,1.05288389,1.014286578,0.896043502,0.967985344,1.095896371,0.963196616,1.014496624,1.002486723,0.80508603,0.986635589,0.97186557,0.923492611,0.980378443,0.918701787,1.063346689,0.293897217,1.116454837,0.962500188,0.999746326,BKK22200,1.127215503,1.000842864,1.095128669,0.970614233,0.962692982,0.884478218,1.057425267,0.923913443,0.91697608,0.98305042,0.875962061,0.867314635,0.917584889,0.92834123,0.988056608,0.925599068,0.804753061,0.877764963
BSU22210,yprB,L,"replication, recombination and repair", ,leading,-1,2333324,2334565,..,putative nucleic acid binding enzyme,BKE22210,1.127149372,1.153191089,0.994195277,0.894551335,0.949046245,1.088262853,0.950284959,0.959270949,1.017462099,0.810055082,0.982821462,0.974781004,0.824060485,0.922384836,0.994240622,0.886349298,0.979126117,1.03106666,0.920266128,1.098227029,BKK22210,1.114854144,1.079599974,1.103686951,1.056958959,0.924835424,0.992239051,1.171854215,0.887494676,1.050908388,1.034640906,0.856429948,0.903750901,0.966537971,0.963873005,1.134668083,0.987348214,0.889040696,0.970771422
BSU22220,yprA,L,"replication, recombination and repair", ,leading,-1,2334581,2336830,..,putative ATP-dependent helicase,BKE22220,1.169700716,0.995867503,1.042128953,0.873056811,0.913638752,0.897867944,0.902394379,0.915063345,1.012262129,0.781064752,0.940693345,0.854175973,0.833932434,0.876217839,0.919967717,0.820362408,0.723631939,0.952017423,0.904034976,0.970384792,BKK22220,1.180414276,0.964484288,1.136315784,0.911222775,0.948777738,0.956481155,1.0817254,0.851817129,0.938828601,0.981839442,0.827728517,0.826980265,0.908620012,0.889383479,0.979375064,0.893799265,0.868290056,0.89597076
BSU22230,ypqE,G,carbohydrate transport and metabolism, ,leading,-1,2336933,2337439,..,putative phosphotransferase system enzyme IIA component,BKE22230,1.413962159,0.603056799,1.052679564,0.72454455,0.948572581,0.694005701,0.96778542,0.852346631,0.832979349,0.629771893,0.806251915,0.701255903,0.638476925,0.662485145,0.682073899,0.744213018,0.852410757,0.890018268,0.614227354,0.84339534,BKK22230,1.131652383,1.042952093,1.087876215,0.938422768,0.839421791,0.920615914,0.995060146,0.875279288,0.894541046,0.910593166,0.814241299,0.777425053,0.93422575,0.891397355,0.914858448,0.872015424,0.888449653,0.886759254
BSU22240,ypqA,,, ,lagging,1,2337577,2337996,SigE.SigK.,hypothetical protein,BKE22240,1.027477294,1.173283098,0.922348275,1.053031983,0.999592731,0.909161077,0.915741572,0.995675798,1.066014601,0.957473227,1.005809506,1.044538151,0.954495003,1.008896659,1.052700857,0.979714026,0.977652499,1.019303013,0.955024747,1.001666261,BKK22240,1.00781195,1.048791413,1.016829935,1.008443587,0.989111949,1.091068217,0.986114927,0.961523638,0.944025831,0.916904705,0.995309781,0.948986064,1.013974649,0.919881375,0.889796436,0.942351699,1.004634401,0.90170415
BSU22250,yppG,,, ,leading,-1,2338017,2338394,..,conserved hypothetical protein; methionine-glutamine-rich protein,BKE22250,0.935012908,1.113277827,0.900667456,1.069682081,1.001012492,1.023824257,1.139829911,1.142954632,1.213488286,0.808805639,1.078028836,0.856610663,1.154429147,1.128665946,1.10678966,1.004475159,0.412218364,0.939082301,1.147415005,0.831247171,BKK22250,1.305874806,0.899273311,1.136234415,0.726659407,0.84327719,0.909755269,0.770982909,0.712914018,0.732387124,0.512800676,0.64009097,0.602118644,0.623322273,0.580252568,0.600654007,0.599922956,0.609549611,0.455547814
BSU22260,yppF,,, ,lagging,1,2338582,2338770,..,putative site-specific integrase,BKE22260,1.124860155,0.960068135,1.125085033,1.022668866,0.932304452,0.942942026,0.958382785,0.99175273,0.975220144,0.934455928,0.933918537,0.799160957,0.982730469,0.911352873,0.915744946,0.886387749,0.753048328,0.842901348,0.893944645,0.927122448,BKK22260,1.124015617,1.12997356,1.071023639,0.971687438,1.151242508,0.99893662,0.899817219,0.910380556,0.932207396,0.816922786,0.991954336,0.947402367,0.893246002,0.942217708,0.828173409,0.927686297,0.912490997,0.992072304
BSU22270,yppE,,, ,leading,-1,2338809,2339180,Spo0A_act.,conserved hypothetical protein,BKE22270,0.976177896,1.105522755,0.986294935,1.123527827,0.947255074,1.126578915,1.043214276,1.30351869,0.854392131,1.025415803,0.91546255,1.085115705,1.092366551,1.052213849,0.999167878,1.151356148,0.660443463,0.905669195,0.978205129,1.055973625,BKK22270,0.905876749,0.960696898,1.030582966,1.075395736,0.988876482,1.000051403,0.928054719,1.195778467,1.007834294,1.095443279,1.154212019,1.154921499,1.143153574,1.090365517,0.908054938,1.06154719,1.159460709,1.071724523
BSU22280,yppD,,, ,leading,-1,2339226,2339471,Spo0A_act.,conserved hypothetical protein,BKE22280,0.942730611,1.062628811,0.912864295,0.926646072,0.971115112,1.360406958,1.020303322,1.007648375,0.916286291,1.031863741,1.042557654,1.112444864,1.077526992,0.990176981,0.954947271,0.994224905,0.693309133,0.863045887,0.918449669,1.152591826,BKK22280,0.969053681,1.134095785,1.058678448,1.070103075,0.997676875,1.109653889,0.993815513,1.053582897,1.154872064,1.062439616,1.043485039,1.121077143,1.033006332,1.202875839,1.072049845,1.078138278,1.081378092,1.139109667
BSU22290,sspM,,, ,lagging,1,2339670,2339774,SigG.,small acid-soluble spore protein,BKE22290,0.963504807,1.002495095,0.913169469,0.975636848,0.999536313,1.029605746,0.949483196,1.063987315,1.035469536,0.951354735,1.021516173,1.060350421,0.912333978,1.015614434,1.076723446,1.026250754,0.310610654,1.124795707,1.002546453,1.248282899,BKK22290,1.014063886,0.960462928,1.055705605,1.108127907,1.108358383,1.081540448,1.178649733,1.034136529,1.099061006,1.134832628,1.012862664,0.961366683,1.023441677,1.091068367,1.139907153,1.042709564,0.920908017,1.10021475
BSU22300,yppC,,, ,leading,-1,2339799,2340761,..,conserved hypothetical protein,BKE22300,0.985662294,0.744272007,0.776699231,0.889032805,1.03961228,1.112624222,0.966434266,0.958981824,1.164222499,0.905410429,1.183253052,0.724317115,0.905666374,0.949423658,0.889105022,1.00734782,1.099886428,0.913559627,0.663196933,0.907965455,BKK22300,1.035742758,0.577048016,0.876962661,0.724904984,0.811182319,0.759482281,0.939663591,0.976399586,0.847491631,0.724309011,0.833602496,0.74062615,0.550337511,0.687097199,0.625149125,0.501273671,0.632414701,0.679012754
BSU22310,recU,R,general function prediction only , ,lagging,1,2340802,2341422,SigM.,Holliday junction resolvase,BKE22310,0.868342249,1.151927553,0.768131364,0.787649016,1.042015576,1.336756959,1.025292128,0.813827994,1.220614459,0.958513268,1.386153503,0.728953896,0.730307361,0.859601928,0.80759307,0.883669586,1.239066114,0.807775088,0.748472679,0.742793281,BKK22310,0.841787394,1.106807761,0.781716158,0.799755819,0.93508773,1.005370122,1.078781695,1.047527822,1.021520233,0.765162195,0.891500104,0.756081387,0.589820317,0.770968058,0.693197695,0.520817332,0.726358486,0.750396117
BSU22320,ponA,M,cell wall/membrane/envelope biogenesis, ,lagging,1,2341444,2344188,SigM.,peptidoglycan glycosyltransferase (penicillin-binding proteins 1A and 1B),BKE22320,0.922255624,0.639332245,1.094360168,1.36305269,1.09720809,1.150597592,1.340054722,1.245625239,1.117270104,1.263454245,1.012314721,1.215266465,1.85748417,1.728095042,1.245873598,1.779415778,1.404134784,2.501105018,0.922407334,1.272109469,BKK22320,0.815098804,1.093290642,0.842834838,1.423120374,1.061254194,0.951707762,1.065191933,1.409456116,1.241573171,1.440523464,1.156645765,1.006139111,0.787909959,1.47129011,1.122851132,1.031776097,1.088987842,1.724852673
BSU22330,ypoC,,, ,leading,-1,2344264,2344758,..,conserved hypothetical protein,BKE22330,0.973303748,1.200606379,0.986079312,1.095258904,1.028948681,1.329523772,0.982377976,1.064349999,1.136146174,0.915768157,1.127203165,1.11791166,1.04972832,1.119687227,1.140325814,1.103929984,1.137686366,0.993827002,1.065226069,1.263495441,BKK22330,1.000260732,0.996169565,1.147845306,0.998023142,0.941391976,1.109486122,1.000529419,0.99236877,0.979251168,1.062744528,0.977239877,0.977552833,1.000341038,0.96163756,0.978636747,0.993358365,0.998560132,0.994519092
BSU22340,nth,L,"replication, recombination and repair", ,leading,-1,2344755,2345414,..,endonuclease III,BKE22340,1.026001161,1.154203319,0.967619366,1.050140319,0.974757015,1.004568602,1.022136498,1.063184649,1.158264171,0.815379725,1.161126786,1.045491226,1.082683132,1.061956037,1.210607718,0.970806399,0.390566735,1.068816681,1.15568246,1.163311704,BKK22340,1.088527821,0.879612528,1.059929175,0.927857026,0.829747813,1.015943533,1.122639779,0.996594334,1.086425056,0.995070435,0.977858163,0.956838967,1.014509947,1.097509997,1.074621473,1.068178449,0.959501745,1.066414374
BSU22360,asnS,J,"translation, ribosomal structure and biogenesis", ,leading,-1,2346224,2347516,..,asparaginyl-tRNA synthetase,BKE22360,1.087125312,1.007860367,1.032763116,0.933394299,0.936143765,0.91237375,0.963766453,1.054413118,1.076808981,1.056591012,1.015916097,0.939896248,0.984951905,1.019914177,1.07729972,0.921514264,1.073473025,0.926440157,1.071528953,0.959176467,BKK22360,1.03553972,1.012958986,0.99834831,0.966552155,1.091519271,0.984174326,1.024007759,1.026040202,1.132798332,0.895240274,1.028451022,1.06649127,0.961011306,1.025887803,0.937175226,1.021428866,1.056504167,0.993236917
BSU22370,aspB,E,amino acid transport and metabolism , ,leading,-1,2347660,2348841,..,putative aspartate aminotransferase,BKE22370,0.947951411,0.905758754,0.601307183,0,0.888988815,0.936857779,0,0.766934388,0,0,0,0,0,0.201038428,0,0,0,0,0,0,BKK22370,0.888402161,1.052317443,0.795280621,0,0.95033043,0.994978946,0,0,0,0,0,0.106260738,0,0,0,0,0,0
BSU22380,ypmB,S,function unknown, ,leading,-1,2348864,2349349,..,conserved hypothetical protein,BKE22380,0.811140194,1.102229644,0.922711063,1.018669821,1.068275181,1.77147199,1.093981198,1.102695382,1.098889389,1.099244794,0.991036205,1.247411116,0.972082299,1.0771456,0.926878661,1.335770652,1.278765891,1.081462638,1.086920653,1.259648765,BKK22380,0.987667252,0.93012057,1.010763513,1.000138719,0.861814747,0.885706299,1.082744989,0.873445631,1.04265638,0.914264796,0.731937486,0.724973993,0.868762434,0.966078051,0.9647763,0.950624452,0.919303575,0.840841812
BSU22390,ypmA,,, ,leading,-1,2349358,2349528,..,conserved hypothetical protein,BKE22390,0.769607886,1.920832322,0.665561364,0.770001874,1.217576639,1.678469652,1.016295905,0.85166465,0.771561332,1.501451534,0.59196354,0.433167674,1.070903003,1.248702157,0.521578325,1.226099935,0.217920927,1.046858903,0.709422442,0.898416015,BKK22390,0.976098883,1.010383548,0.791469675,0.77061392,0.856424685,1.040772273,1.02350529,1.034467605,0.770184518,1.032897776,0.892988259,1.012541547,0.639755179,0.63554291,0.973451066,0.645871981,0.709069104,0.753911637
BSU22400,dinG,L,"replication, recombination and repair", ,leading,-1,2349671,2352466,..,damage inducible ATP-dependent 3'->5' nuclease,BKE22400,0.927910669,1.266739442,0.926437409,1.105131791,1.068888646,1.292377813,0.904799573,0.945499251,1.149315204,1.152209869,1.045922642,1.073428355,0.926629652,1.161027638,1.19097154,1.238164038,0.73661281,1.194638283,1.177525436,1.212308893,BKK22400,0.977041104,1.111907728,1.008518533,1.050461214,0.933112515,1.043048949,1.088989092,0.972034163,0.871353908,1.065665901,0.889658245,1.004078486,0.956954278,0.905612674,1.132287219,0.97438528,0.947793933,1.058279081
BSU22410,panD,H,coenzyme transport and metabolism, ,leading,-1,2352592,2352975,..,aspartate 1-decarboxylase,BKE22410,0.440320916,1.202520279,0.64318379,1.569546581,1.668819176,2.020242735,1.994476582,1.888450337,1.791619017,1.756910378,1.837997437,1.321029868,2.370075944,2.673383541,1.12614248,2.115288909,2.216426555,2.557070244,1.401695124,1.164721562,BKK22410,0.969288068,0.475890645,0.932608176,0.802391829,0.857421023,0.83464353,1.136670751,0.953646041,0.911199156,0.679097618,0.887903435,1.04059346,0.467708968,0.699618857,0.927213282,0.616669961,0.843009008,0.651095181
BSU22420,panC,H,coenzyme transport and metabolism, ,leading,-1,2352977,2353837,..,pantothenate synthetase,BKE22420,0.195397046,1.72794575,0,0,1.079340791,0.73520791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BKK22420,0.368500145,1.115815124,0.151396187,0,0.661646576,0.644944654,0,0,0,0,0,0,0,0,0,0,0,0
BSU22430,panB,H,coenzyme transport and metabolism, ,leading,-1,2353839,2354672,..,ketopantoate hydroxymethyltransferase,BKE22430,0.465632338,0.676539306,0.447776327,0.814826549,1.272114321,0.982860055,1.523328191,0.856416536,0.897463817,1.077183717,0.946470722,0.375083188,0.610799985,0.680347177,0.590589892,1.367665747,0.858021282,2.298752909,0.66558561,0,BKK22430,0.540305575,0.55748279,0.5272034,0.471664476,1.123049987,0.809737296,0.676066707,0.94922016,0.403825719,0,0.461827429,0,0,0.342874675,0.392073467,0,0.277179613,0
BSU22460,ypjH,M,cell wall/membrane/envelope biogenesis, ,leading,-1,2357078,2358211,..,malate glycosyltransferase for bacillithiol synthesis,BKE22460,0.960711617,0.77139401,0.9040722,1.023303325,1.221194478,0.834249038,0.892046509,0.991947102,1.086534508,1.060254825,1.067291948,0.983528801,0.877872319,0.854697844,0.996877557,1.140366652,1.210384615,1.158093526,1.057495553,1.298712481,BKK22460,0.911470471,1.026311956,1.11488546,0.991973722,1.058539128,1.294138667,1.083075529,1.086340746,1.028043257,0.720636941,0.940826488,0.938671864,0.953145857,0.949047785,1.10298529,0.899282354,0.955413103,1.002347852
BSU22470,ypjG,S,function unknown, ,leading,-1,2358208,2358918,..,malate N-acetylglucosamine N-acetyl hydrolase,BKE22470,0.804004724,1.157271199,0.86897324,1.083893839,1.151557239,1.38943977,1.282696338,1.304769428,1.183198451,1.280570571,1.282637851,1.487512848,1.117880703,1.314894215,1.197141346,1.23781172,0.759405714,1.360904082,1.397269871,1.601162336,BKK22470,0.853493917,1.284850763,1.033743275,1.264576852,0.945132929,1.248421085,1.271822001,1.19996798,1.329033716,1.056117305,1.114543748,1.163873543,1.112676983,1.105877098,1.253033467,1.171763085,1.131970306,1.148396132
